timestamp [UTC];name;customDimensions
9/21/2022, 11:10:30.502 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:10:35.876 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:10:37.501 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:11:02.448 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:11:13.811 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:11:15.541 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:11:21.711 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:11:22.350 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4200,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:16:13.805 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4300,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:16:22.156 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:54:12.421 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:55:12.304 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:56:50.884 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:56:52.104 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:56:52.896 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:57:45.037 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:57:57.389 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:58:01.425 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 11:58:02.181 AM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4400,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 12:21:24.670 PM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4600,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/21/2022, 12:21:24.701 PM;player_update;"{""entityName"":""player"",""id"":""369ca909-7df1-421e-bb5f-14546540f2e5"",""type"":""update"",""value"":""{\""food_speed\"":4600,\""food_store\"":33000,\""wood_speed\"":4200,\""wood_store\"":33000}""}"
9/20/2022, 9:42:32.127 PM;playerBuilding_update;"{""entityName"":""playerBuilding"",""id"":""01a5d8a3-f76b-4566-a635-e7831d1cec14"",""type"":""update"",""value"":""{\""buildingLevel_id\"":\""asd\""}""}"
9/20/2022, 9:42:32.129 PM;playerSoldier_update;"{""entityName"":""playerSoldier"",""id"":""01a5d8a3-f76b-4566-a635-e7831d1cec14"",""type"":""update"",""value"":""{\""readyCount\"":5}""}"
9/21/2022, 12:44:41.642 AM;playerSoldier_update;"{""entityName"":""playerSoldier"",""id"":""01a5d8a3-f76b-4566-a635-e7831d1cec14"",""type"":""update"",""value"":""{\""readyCount\"":5}""}"
9/21/2022, 4:13:59.665 AM;playerSoldier_update;"{""entityName"":""playerSoldier"",""id"":""1897926c-da1f-4fb4-86f3-66081a5a9019"",""type"":""update"",""value"":""{\""queueCount\"":1}""}"
9/21/2022, 4:14:00.075 AM;playerSoldier_update;"{""entityName"":""playerSoldier"",""id"":""3472c782-b5fb-4690-8fba-4f8051426b26"",""type"":""update"",""value"":""{\""queueCount\"":1}""}"
9/21/2022, 4:20:41.514 AM;playerSoldier_update;"{""entityName"":""playerSoldier"",""id"":""1897926c-da1f-4fb4-86f3-66081a5a9019"",""type"":""update"",""value"":""{\""queueCount\"":1}""}"
9/21/2022, 8:40:27.949 AM;playerWarslot_update;"{""entityName"":""playerWarslot"",""id"":""c31a990f-28af-4271-9d15-2e99f4d6b69e"",""type"":""update"",""value"":""{\""status\"":1,\""scenario\"":\""{\\\""interactions\\\"":[],\\\""buildings\\\"":[],\\\""soldiers\\\"":{},\\\""availableSoldiers\\\"":[],\\\""availableSoldierCount\\\"":0,\\\""render\\\"":[],\\\""_mapStr\\\"":[[\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""R\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""R\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""B\\\"",\\\""R\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""R\\\"",\\\""B\\\""],[\\\""R\\\"",\\\""R\\\"",\\\""R\\\"",\\\""R\\\"",\\\""R\\\"",\\\""R\\\"",\\\""R\\\"",\\\""R\\\""],[\\\""B\\\"",\\\""R\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\"",\\\""B\\\""]],\\\""_startRoads\\\"":[{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""093638a8-b4cf-41c7-b0df-879d77fbb5cb\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":0,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""395d85b7-13cf-4562-8902-c1245b71bc77\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":1,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""e8b075c5-0016-4c7e-9515-b0d5f0f781ef\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":2,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""ede70f75-dece-46a6-9c9d-9051bf06b1c4\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":3,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""478de8e8-1a6c-4f1b-b8a6-0ac3cd7cd949\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":4,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""a32fbe06-ad99-4a2d-ae33-b7721e8a9df3\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":5,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""1eba6ecd-f48a-4e14-a76d-9c91dc0ec8ec\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":6,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""16acaded-2519-498e-81ab-05565d630f76\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":7,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""2fc76d81-64fa-461e-b7fb-41da0304f7da\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":1},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""323bf6e2-6cb0-429e-9063-7c013f902ed2\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":2},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""6b5fd5e8-a796-4872-9305-f1f874ab0c47\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":3},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""609b1fb5-e217-41b2-b539-2d765df785d5\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":4},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""c34d4fe6-551f-4eb5-8de1-aaefaabb0a72\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":5},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""3ac5518a-1d24-4547-952a-0c2ed2e17d75\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":6},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""9b7be133-725f-4d56-96c6-b9529af6421d\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":9,\\\""warCoordY\\\"":1},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""d6b8bdb9-f3c3-4bb6-b6eb-96eb726fb817\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":0},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""57c9ef24-0a5a-403d-b048-a864c402d0f6\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":8,\\\""warCoordY\\\"":7},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""01c88725-e431-4aa3-9b8c-cb27ea7d0ecb\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":7,\\\""warCoordY\\\"":1},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""0e550d05-608b-4e5f-9fd8-599cc88dd276\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":6,\\\""warCoordY\\\"":1},{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""cf8fb117-3de0-4f64-805b-c00a21bf075d\\\"",\\\""building_id\\\"":\\\""f7df16d8-9254-4d77-95e0-df865ed65acb\\\"",\\\""buildingLevel_id\\\"":\\\""1036e354-2608-486c-afe2-b86c9c759488\\\"",\\\""health\\\"":0,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":5,\\\""warCoordY\\\"":1}],\\\""_startBuildings\\\"":{\\\""4ddc47c2-5a93-40aa-b167-f5a5d161e8bc\\\"":{\\\""food\\\"":0,\\\""wood\\\"":11939,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""4ddc47c2-5a93-40aa-b167-f5a5d161e8bc\\\"",\\\""building_id\\\"":\\\""703202d0-a7dd-439f-b55d-68e72546bf24\\\"",\\\""buildingLevel_id\\\"":\\\""68411b83-7b13-4fe8-b43f-7084fc1e1283\\\"",\\\""health\\\"":3000,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":0,\\\""warCoordY\\\"":5},\\\""9d8e3f94-bf49-4276-963b-cb4156f0e812\\\"":{\\\""food\\\"":20330,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""9d8e3f94-bf49-4276-963b-cb4156f0e812\\\"",\\\""building_id\\\"":\\\""d640a3d5-178a-4fd9-bc8f-f4d7a5f83728\\\"",\\\""buildingLevel_id\\\"":\\\""2acfb498-9f1f-4346-bf39-54e8da6f1c4a\\\"",\\\""health\\\"":2500,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":0,\\\""warCoordY\\\"":7},\\\""97e8af12-ec22-466e-8da4-e14a29d8eb5b\\\"":{\\\""food\\\"":3000,\\\""wood\\\"":2063,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""97e8af12-ec22-466e-8da4-e14a29d8eb5b\\\"",\\\""building_id\\\"":\\\""cb4bb708-8922-11e5-a4f8-06f245bc3bcb\\\"",\\\""buildingLevel_id\\\"":\\\""c75131c7-ed11-41a3-b5ad-98a3c0b9f800\\\"",\\\""health\\\"":2500,\\\""armySpace\\\"":0,\\\""speed\\\"":10,\\\""range\\\"":1,\\\""attack\\\"":100,\\\""warCoordX\\\"":1,\\\""warCoordY\\\"":5},\\\""0b951d2f-7162-4714-92fc-f0dbfca690f8\\\"":{\\\""food\\\"":0,\\\""wood\\\"":0,\\\""stone\\\"":0,\\\""gold\\\"":0,\\\""id\\\"":\\\""0b951d2""}"
